src,tgt
CC=CC(=O)OC(C)CC(C)C(C)C,C/C=C/C(=O)O.C(C)(O)CC(C)C(C)C
C(#Cc1cn(-c2ccc(F)cc2)c(C)n1)c1ccnc(C#N)c1,C(#Cc1c[nH]c(C)n1)c1ccnc(C#N)c1.c1(B(O)O)ccc(F)cc1
COC(=O)C=CC=CCBr,COC(=O)/C=C/C=C/C.BrN1C(=O)CCC1=O
C1C[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)CN1Cc1ccccc1,C1C[C@@H](NC)CN1Cc1ccccc1.C(=O)(O)CNC(=O)OC(C)(C)C
Cc1ccc(Cn2ccc3ccc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)cc32)cc1,Cc1ccc(CCl)cc1.[nH]1ccc2ccc([C@@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)cc12
Fc1cc(F)ccc1-c1nc(N2CCCCC2)sc1-c1ccc2nnc(C(C)C)n2n1,Fc1cc(F)ccc1C(=O)C(Br)c1ccc2nnc(C(C)C)n2n1.NC(=S)N1CCCCC1
c1nc(-c2cc(F)ccc2F)ccc1C(=O)OC(C)(C)C,c1nc(Br)ccc1C(=O)OC(C)(C)C.c1(B(O)O)cc(F)ccc1F
CN(C)S(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)N2CCN(c3ccc(C(C)=O)cc3F)CC2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N2CCN(c3ccc(C(C)=O)cc3F)CC2)c1.N1CCOCC1
P(=O)(Cc1noc(-c2cccc(C)n2)n1)(OCC)OCC,P(=O)(CC(N)=NOC(=O)c1cccc(C)n1)(OCC)OCC
C1CCC(N(C)C(=O)c2cc3nc(C)cc(-c4ccccc4)n3n2)CC1,C1CCC(NC)CC1.C(=O)(OC)c1cc2nc(C)cc(-c3ccccc3)n2n1
C1C=C2[C@H](CC[C@]3(C)C4OCCOC4C[C@@H]23)C2=C1CC(O)CC2,C1C=C2[C@H](CC[C@]3(C)C4OCCOC4C[C@@H]23)C2=C1CC(=O)CC2
C(#C)c1csc(C2CCNCC2)n1,C(#C)c1csc(C2CCN(C(=O)OC(C)(C)C)CC2)n1
c1ccc2c(C(=O)NCC3CCN(Cc4ccccc4)CC3)c[nH]c2c1,c1ccc2c(C(=O)O)c[nH]c2c1.NCC1CCN(Cc2ccccc2)CC1
C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](CO[Si](C)(C)C(C)(C)C)Cn1cnc2c(N)ncnc21,C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](CO[Si](C)(C)C(C)(C)C)Cn1cnc2c(Cl)ncnc21.N
C(COC)N(CCOC)CC(=O)O,C(COC)N(CCOC)CC(=O)OCc1ccccc1
C1CCN(C(=O)OC(C)(C)C)C[C@H]1C(=O)O,C1CCN(C(=O)OC(C)(C)C)C[C@H]1C(=O)OCC
c1(-c2cnn(C(C)(C)C)c2-c2ccc(F)cc2)nc(CC(=O)N2CCSCC2)cs1,c1(-c2cnn(C(C)(C)C)c2-c2ccc(F)cc2)nc(CC(=O)O)cs1.N1CCSCC1
c1(N)cc(OCCCN(C)C)c(F)cc1[N+](=O)[O-],c1(N)cc(F)c(F)cc1[N+](=O)[O-].OCCCN(C)C
CC(C)C(NC(=O)OC(C)(C)C)C(=O)N(C)CCc1ccccc1,CC(C)C(NC(=O)OC(C)(C)C)C(=O)O.N(C)CCc1ccccc1
c1ccccc1[C@H](CC(=O)O)NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,c1ccccc1[C@H](CC(=O)OCC)NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
[C@H]1(C(O)C(Cc2cc(F)cc(F)c2)[N+](=O)[O-])CC[C@@H](OCOCc2ccccc2)CN1C(=O)OC(C)(C)C,[C@H]1(C=O)CC[C@@H](OCOCc2ccccc2)CN1C(=O)OC(C)(C)C.C(Cc1cc(F)cc(F)c1)[N+](=O)[O-]
C(C)(=CC(=O)OCC)c1ccc(C(=O)OC(C)(C)C)cc1,C(C)(=O)c1ccc(C(=O)OC(C)(C)C)cc1.C(C(=O)OCC)P(=O)(OCC)OCC
c1cccc(OCCSCc2ccccc2-c2cccc(C(=O)NCCN(C)C)c2)c1,c1cccc(OCCSCc2ccccc2-c2cccc(C(=O)O)c2)c1.NCCN(C)C
Cc1cc(N)c(NC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)cc1C,Cc1cc(N)c(N)cc1C.C(=O)(O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1
C(#N)C(C)=CCN1C(=O)c2ccccc2S1(=O)=O,C(#N)C(C)=CCCl.N1C(=O)c2ccccc2S1(=O)=O
Brc1ccc(F)c(/C(=N\[S@@](=O)C(C)(C)C)C(F)F)c1,Brc1ccc(F)c(C(=O)C(F)F)c1.N[S@@](=O)C(C)(C)C
c1cccc2ccc(Nc3ccccc3)cc12,c1cccc2ccc(O)cc12.Nc1ccccc1
c1(-n2c(C#N)c(Cl)c3ccccc32)ccc(CN)cc1,c1(-n2c(C#N)c(Cl)c3ccccc32)ccc(CNC(=O)OC(C)(C)C)cc1
c1ccc(-c2cccnc2)s1,c1ccc(B(O)O)s1.c1(Br)cccnc1
Cc1noc(C)c1-c1cc2oc(-c3ccc(F)cc3)c(C(=O)NC)c2c2c1OC(C)C2,Cc1noc(C)c1B(O)O.c1(Br)cc2oc(-c3ccc(F)cc3)c(C(=O)NC)c2c2c1OC(C)C2
Cc1cnc(CN(CCCCN(C)C(=O)OC(C)(C)C)C2CCCc3cccnc32)c(C)c1,Cc1cnc(C=O)c(C)c1.N(CCCCN(C)C(=O)OC(C)(C)C)C1CCCc2cccnc21
c1(Cl)ccc(-c2cc3c4c(c2)[C@@H]2CN(CCCC)CC[C@@H]2N4CCC3)c(Cl)c1,c1(Cl)ccc(-c2cc3c4c(c2)[C@@H]2CNCC[C@@H]2N4CCC3)c(Cl)c1.C(Br)CCC
N(C(=O)OC(C)(C)C)[C@@H]1CCN(c2ccnc(NCCCC)c2)C1,N(C(=O)OC(C)(C)C)[C@@H]1CCNC1.c1(Br)ccnc(NCCCC)c1
c1cc(C#Cc2cn(CC(C)C)c(C)n2)cc(C)n1,c1cc(C#Cc2c[nH]c(C)n2)cc(C)n1.C(Br)C(C)C
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43CO)[C@@H]1CCC2=O,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43CO)[C@@H]1CCC2=O
C(=O)(NCCCCN1CCCC1)c1cc(-c2ccnn2-c2ccc(C#N)cc2)c(C)n(-c2cccc(C(F)(F)F)c2)c1=O,C(=O)(OCC)c1cc(-c2ccnn2-c2ccc(C#N)cc2)c(C)n(-c2cccc(C(F)(F)F)c2)c1=O.NCCCCN1CCCC1
O=C1OCCN1c1ccc(C(=O)OC)c(N2CCCS2(=O)=O)c1,O=C1NCCO1.c1(Br)ccc(C(=O)OC)c(N2CCCS2(=O)=O)c1
c1c(C(CC)(CC)c2ccc(CCC(O)C(C)(C)C)c(C)c2)ccc(OCCN)c1C,c1c(C(CC)(CC)c2ccc(CCC(O)C(C)(C)C)c(C)c2)ccc(O)c1C.C(Br)CN
C=CCOCC12CN3C(c4ccccc4)N(C1)C(c1ccccc1)N(C2)C3c1ccccc1,C=CCBr.OCC12CN3C(c4ccccc4)N(C1)C(c1ccccc1)N(C2)C3c1ccccc1
c1ccc(C(O)CN(C)Cc2ccc(-c3cc(C(F)(F)F)n(C)n3)s2)cc1,c1ccc(C(O)CNC)cc1.C(=O)c1ccc(-c2cc(C(F)(F)F)n(C)n2)s1
O=C(N[C@H]1CCN(C(=O)c2cc(Cl)cc(Cl)c2)[C@H](Cc2ccccc2)C1)c1cc2ccccc2[nH]1,O=C(O)c1cc2ccccc2[nH]1.N[C@H]1CCN(C(=O)c2cc(Cl)cc(Cl)c2)[C@H](Cc2ccccc2)C1
n1ccc(-c2c(-c3ccc(F)cc3)nc3c(C)nccn23)nc1NCC(C)(C)C(=O)O,n1ccc(-c2c(-c3ccc(F)cc3)nc3c(C)nccn23)nc1NCC(C)(C)C(=O)OCC
Cn1cc(-c2cc(N)ccc2Oc2ccc(F)c(F)c2)c2cc[nH]c2c1=O,Cn1cc(-c2cc([N+](=O)[O-])ccc2Oc2ccc(F)c(F)c2)c2cc[nH]c2c1=O
C1[C@@H](O)[C@H](C)CC[C@H]1Nc1nc(NC(C)(C)C)ncc1C(N)=O,C1[C@@H](O)[C@H](C)CC[C@H]1Nc1nc(Cl)ncc1C(N)=O.NC(C)(C)C
S(=O)(=O)(CCCCC)NC(=O)CCc1ccc(OCCOC)cc1OCC1CCCO1,S(=O)(=O)(CCCCC)NC(=O)/C=C/c1ccc(OCCOC)cc1OCC1CCCO1
CCCCC(=O)N(CCCCl)CCc1ccccc1,CCCCC(=O)Cl.N(CCCCl)CCc1ccccc1
c12cc(OC)c(OC)cc1c(Oc1ccc([N+](=O)[O-])cc1F)c(C#N)cn2,c12cc(OC)c(OC)cc1c(Cl)c(C#N)cn2.Oc1ccc([N+](=O)[O-])cc1F
C(=C)(CN)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,C(=C)(CNC(=O)OC(C)(C)C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1
O=C(OC)C1CCN(Cc2ccccc2)CC1,O=C(OC)C1CCNCC1.C(Cl)c1ccccc1
CCC/C=C/COc1ccc(-c2ccc(C#N)cc2)cc1,CCC/C=C/CO.Oc1ccc(-c2ccc(C#N)cc2)cc1
c1(C)ccc(C(=N)NS(=O)(=O)c2ccc(F)c(Cl)c2)cc1F,c1(C)ccc(C(=N)N)cc1F.S(=O)(=O)(Cl)c1ccc(F)c(Cl)c1
N(CCc1ccc([N+](=O)[O-])cc1)C(=O)CBr,NCCc1ccc([N+](=O)[O-])cc1.C(=O)(Br)CBr
O=c1cc(NCCC2CCCCN2Cc2ccc(Cl)c(Cl)c2)[nH]c2ccccc12,O=c1cc(NCCC2CC=CCN2Cc2ccc(Cl)c(Cl)c2)[nH]c2ccccc12
c1c(-c2ccccc2)oc2c(C(=O)O)cccc12,c1c(-c2ccccc2)oc2c(C(=O)O)cc(Cl)cc12
c1(CNC(=O)C(C)=NNc2ccc(C(F)(F)F)cc2)ccc(Cl)nc1,c1(CN)ccc(Cl)nc1.C(=O)(O)C(C)=NNc1ccc(C(F)(F)F)cc1
c1(CC(=O)OC)ccccc1COc1ccccc1C,c1(CC(=O)OC)ccccc1CBr.Oc1ccccc1C
Cc1ccc(NC(=O)[C@H](CC2CCC(=NO)CC2)c2ccc(S(C)(=O)=O)c(Cl)c2)nc1,Cc1ccc(NC(=O)[C@H](CC2CCC(=O)CC2)c2ccc(S(C)(=O)=O)c(Cl)c2)nc1.NO
NC(=O)C[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)O,NC(=O)C[C@H](N)C(=O)O.C(=O)(O)c1ccc2ccccc2n1
C=CC(c1ccccc1)c1cc(C)c2c(c1O)C(=NO)CC2,C=CC(c1ccccc1)c1cc(C)c2c(c1O)C(=O)CC2.NO
C(=O)(OC)c1cc(OCCC2(CCN3CCC(Nc4ccc(C)cc4)CC3)CCCCC2)cc(C(=O)OC)c1,C(=O)(OC)c1cc(OCCC2(CC=O)CCCCC2)cc(C(=O)OC)c1.N1CCC(Nc2ccc(C)cc2)CC1
C(=O)(Cn1c(CCC)nc2cc(N(Cc3cccc(C(F)(F)F)c3)S(=O)(=O)c3ccc(F)cc3)ccc21)OC(C)(C)C,C(=O)(Cn1c(CCC)nc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc21)OC(C)(C)C.C(Br)c1cccc(C(F)(F)F)c1
c1ccc(Cl)c(Cl)c1/C(C#N)=N/NC(=N)N,c1ccc(Cl)c(Cl)c1C(=O)C#N.NNC(=N)N
C(=O)(Nc1cccc2cn[nH]c12)NC1N=C(C)c2ccccc2N(CC(=O)N(c2ccccc2)C(C)C)C1=O,C(=O)(Nc1cccc2cnn(C(=O)OC(C)(C)C)c12)NC1N=C(C)c2ccccc2N(CC(=O)N(c2ccccc2)C(C)C)C1=O
COC(=O)Cc1c(C)n(-c2ccc(Cl)cc2)c2ncccc12,COC(=O)Cc1c(C)[nH]c2ncccc12.c1(I)ccc(Cl)cc1
c1(C(F)(F)F)nn(NC(=O)CSC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc12,c1(C(F)(F)F)nn(N)c(=O)c2ccccc12.C(=O)(O)CSC12CC3CC(CC(C3)C1)C2
C(=O)(O)c1nc(-c2ccccc2Cl)n(-c2ccc([N+](=O)[O-])cc2)c1C,C(=O)(OC(C)(C)C)c1nc(-c2ccccc2Cl)n(-c2ccc([N+](=O)[O-])cc2)c1C
s1cc(-c2ccc(C(=O)O)cc2)nc1N1CCCCC1,S=C(N)N1CCCCC1.C(Br)C(=O)c1ccc(C(=O)O)cc1
C1CCCN(C(=O)c2cnn(OCCCC=O)c2)C1,C1CCCN(C(=O)c2cnn(OCCCC3OCCO3)c2)C1
c1(NN=Cc2cccnc2)ncnc2c(C)csc12,c1(NN)ncnc2c(C)csc12.C(=O)c1cccnc1
C1(C)c2cc(F)c(F)cc2CCN1C(=O)c1cc2ncc(Cl)cn2n1,C1(C)NCCc2cc(F)c(F)cc21.C(=O)(O)c1cc2ncc(Cl)cn2n1
S(=O)(=O)(NC(=O)c1ccc2c(c1)C(C)(C)CC(c1cc(N3CCOCC3)ccc1C)N2)C1CC1,S(N)(=O)(=O)C1CC1.C(=O)(O)c1ccc2c(c1)C(C)(C)CC(c1cc(N3CCOCC3)ccc1C)N2
c1(C2CCOCC2)ccc(F)c([C@@]2(C)NC(=O)COC(C)(C)C2(F)F)c1,c1(C2=CCOCC2)ccc(F)c([C@@]2(C)NC(=O)COC(C)(C)C2(F)F)c1
COC(=O)c1ccc(Oc2ccc(CC(NC(=O)OC(C)(C)C)C(=O)O)cc2)nc1,COC(=O)c1ccc(Cl)nc1.Oc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)cc1
n1(Cc2ccccc2CBr)cc(C2=C(c3cn(C)c4ccccc34)C(=O)OC2=O)c2ccccc21,[nH]1cc(C2=C(c3cn(C)c4ccccc34)C(=O)OC2=O)c2ccccc12.C(Br)c1ccccc1CBr
