src,tgt
c1(C(=O)Cl)ccccc1.Cl.C1CN(C(=O)C2CCCNC2)CC(c2ccc(Cl)c(Cl)c2)C1N(C)C(=O)c1ccc(Cl)cc1,C1CN(C(=O)C2CCCN(C(=O)c3ccccc3)C2)CC(c2ccc(Cl)c(Cl)c2)C1N(C)C(=O)c1ccc(Cl)cc1
Cl.Clc1ccc(C(=O)N(C)C2CCN(C(=O)C3CCCNC3)CC2c2ccc(Cl)c(Cl)c2)cc1.O=C(Cl)c1ccccc1,Clc1ccc(C(=O)N(C)C2CCN(C(=O)C3CCCN(C(=O)c4ccccc4)C3)CC2c2ccc(Cl)c(Cl)c2)cc1
Cl.c1(C(=O)Cl)ccccc1.C1C(c2ccc(Cl)c(Cl)c2)C(N(C)C(=O)c2ccc(Cl)cc2)CCN1C(=O)C1CCCNC1,C1C(c2ccc(Cl)c(Cl)c2)C(N(C)C(=O)c2ccc(Cl)cc2)CCN1C(=O)C1CCCN(C(=O)c2ccccc2)C1
ClC(=O)c1ccccc1.N1CCCC(C(=O)N2CCC(N(C)C(=O)c3ccc(Cl)cc3)C(c3ccc(Cl)c(Cl)c3)C2)C1.Cl,N1(C(=O)c2ccccc2)CCCC(C(=O)N2CCC(N(C)C(=O)c3ccc(Cl)cc3)C(c3ccc(Cl)c(Cl)c3)C2)C1
CO.[OH-].[Na+].CC(=O)Nc1c(-c2ccccn2)cccc1[N+](=O)[O-],Nc1c(-c2ccccn2)cccc1[N+](=O)[O-]
[OH-].[Na+].c1ccc([N+](=O)[O-])c(NC(C)=O)c1-c1ccccn1.OC,c1ccc([N+](=O)[O-])c(N)c1-c1ccccn1
c1ccnc(-c2cccc([N+](=O)[O-])c2NC(C)=O)c1.[Na+].[OH-].OC,c1ccnc(-c2cccc([N+](=O)[O-])c2N)c1
OC.[Na+].O=[N+]([O-])c1cccc(-c2ccccn2)c1NC(C)=O.[OH-],O=[N+]([O-])c1cccc(-c2ccccn2)c1N
c1ccc([N+](=O)[O-])c(NC(C)=O)c1-c1ccccn1.[OH-].[Na+].CO,c1ccc([N+](=O)[O-])c(N)c1-c1ccccn1
O.O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl.CC(C)(C)c1nnc(N)s1.COc1cc2nccc(Oc3ccc(N)c(C)c3C)c2cc1OC.CCN(CC)CC.ClC(Cl)Cl,COc1cc2nccc(Oc3ccc(NC(=O)Nc4nnc(C(C)(C)C)s4)c(C)c3C)c2cc1OC
ClC(Cl)(Cl)OC(=O)OC(Cl)(Cl)Cl.N(CC)(CC)CC.COc1cc2nccc(Oc3ccc(N)c(C)c3C)c2cc1OC.O.ClC(Cl)Cl.C(C)(C)(C)c1nnc(N)s1,COc1cc2nccc(Oc3ccc(NC(=O)Nc4nnc(C(C)(C)C)s4)c(C)c3C)c2cc1OC
O.n1nc(C(C)(C)C)sc1N.O(c1ccc(N)c(C)c1C)c1ccnc2cc(OC)c(OC)cc12.C(C)N(CC)CC.ClC(Cl)Cl.ClC(Cl)(Cl)OC(=O)OC(Cl)(Cl)Cl,O(c1ccc(NC(=O)Nc2nnc(C(C)(C)C)s2)c(C)c1C)c1ccnc2cc(OC)c(OC)cc12
O.N(CC)(CC)CC.ClC(Cl)(Cl)OC(=O)OC(Cl)(Cl)Cl.ClC(Cl)Cl.CC(C)(C)c1nnc(N)s1.c12cc(OC)c(OC)cc1c(Oc1ccc(N)c(C)c1C)ccn2,c12cc(OC)c(OC)cc1c(Oc1ccc(NC(=O)Nc3nnc(C(C)(C)C)s3)c(C)c1C)ccn2
C(=O)(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl.Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(C)c1C.ClC(Cl)Cl.CC(C)(C)c1nnc(N)s1.O.CCN(CC)CC,N(C(=O)Nc1nnc(C(C)(C)C)s1)c1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(C)c1C
[OH-].Cl.O.[K+].OCCO.Cc1c(Cl)cnn(C(C)(C)C)c1=O,Cc1c(O)cnn(C(C)(C)C)c1=O
Cl.[K+].c1(Cl)cnn(C(C)(C)C)c(=O)c1C.C(O)CO.[OH-].O,c1(O)cnn(C(C)(C)C)c(=O)c1C
CC(C)(C)n1ncc(Cl)c(C)c1=O.O.OCCO.Cl.[OH-].[K+],CC(C)(C)n1ncc(O)c(C)c1=O
CC(C)(C)n1ncc(Cl)c(C)c1=O.Cl.[OH-].O.C(O)CO.[K+],CC(C)(C)n1ncc(O)c(C)c1=O
OCCO.Cc1c(Cl)cnn(C(C)(C)C)c1=O.Cl.[OH-].O.[K+],Cc1c(O)cnn(C(C)(C)C)c1=O
[K+].CO.O=C([O-])[O-].COC(=O)CCCCCCCc1ccc(C=O)o1.[K+],O=C(O)CCCCCCCc1ccc(C=O)o1
CO.c1(C=O)ccc(CCCCCCCC(=O)OC)o1.C(=O)([O-])[O-].[K+].[K+],c1(C=O)ccc(CCCCCCCC(=O)O)o1
C(=O)([O-])[O-].[K+].C(CCCCCCc1ccc(C=O)o1)C(=O)OC.OC.[K+],C(CCCCCCc1ccc(C=O)o1)C(=O)O
C(CCCC(=O)OC)CCCc1ccc(C=O)o1.[K+].[K+].CO.[O-]C(=O)[O-],C(CCCC(=O)O)CCCc1ccc(C=O)o1
OC.c1cc(C=O)oc1CCCCCCCC(=O)OC.C(=O)([O-])[O-].[K+].[K+],c1cc(C=O)oc1CCCCCCCC(=O)O
O=C([O-])[O-].[K+].[K+].FCCCBr.O=c1[nH]nnn1-c1ccc(Cl)cc1F.CN(C)C=O.O,O=c1n(CCCF)nnn1-c1ccc(Cl)cc1F
n1nn(-c2ccc(Cl)cc2F)c(=O)[nH]1.O=C([O-])[O-].[K+].CN(C)C=O.O.[K+].BrCCCF,n1nn(-c2ccc(Cl)cc2F)c(=O)n1CCCF
CN(C)C=O.[K+].[K+].O.BrCCCF.C(=O)([O-])[O-].Clc1ccc(-n2nn[nH]c2=O)c(F)c1,Clc1ccc(-n2nnn(CCCF)c2=O)c(F)c1
[K+].C(F)CCBr.O=CN(C)C.O.Fc1cc(Cl)ccc1-n1nn[nH]c1=O.[O-]C(=O)[O-].[K+],Fc1cc(Cl)ccc1-n1nnn(CCCF)c1=O
[K+].O.[O-]C(=O)[O-].Fc1cc(Cl)ccc1-n1nn[nH]c1=O.[K+].FCCCBr.N(C)(C)C=O,Fc1cc(Cl)ccc1-n1nnn(CCCF)c1=O
O=S(=O)([O-])C(F)(F)F.COC(=O)C(=Cc1cc(C)c([N+](=O)[O-])c([N+](=O)[O-])c1)NC(=O)OCc1ccccc1,COC(=O)C(Cc1cc(C)c([N+](=O)[O-])c([N+](=O)[O-])c1)NC(=O)OCc1ccccc1
C(OC(=O)NC(=Cc1cc(C)c([N+](=O)[O-])c([N+](=O)[O-])c1)C(=O)OC)c1ccccc1.FC(F)(F)S(=O)(=O)[O-],C(OC(=O)NC(Cc1cc(C)c([N+](=O)[O-])c([N+](=O)[O-])c1)C(=O)OC)c1ccccc1
FC(F)(F)S(=O)(=O)[O-].[N+](=O)([O-])c1cc(C=C(NC(=O)OCc2ccccc2)C(=O)OC)cc(C)c1[N+](=O)[O-],[N+](=O)([O-])c1cc(CC(NC(=O)OCc2ccccc2)C(=O)OC)cc(C)c1[N+](=O)[O-]
c1(COC(=O)NC(=Cc2cc(C)c([N+](=O)[O-])c([N+](=O)[O-])c2)C(=O)OC)ccccc1.C(F)(F)(F)S(=O)(=O)[O-],c1(COC(=O)NC(Cc2cc(C)c([N+](=O)[O-])c([N+](=O)[O-])c2)C(=O)OC)ccccc1
[O-]S(=O)(=O)C(F)(F)F.c1c(C=C(NC(=O)OCc2ccccc2)C(=O)OC)cc([N+](=O)[O-])c([N+](=O)[O-])c1C,c1c(CC(NC(=O)OCc2ccccc2)C(=O)OC)cc([N+](=O)[O-])c([N+](=O)[O-])c1C
CCc1cnc(N2CCC(n3cc(COS(C)(=O)=O)c(C(F)(F)F)n3)CC2)nc1.Oc1ccc(-n2cnnn2)cc1F,CCc1cnc(N2CCC(n3cc(COc4ccc(-n5cnnn5)cc4F)c(C(F)(F)F)n3)CC2)nc1
c1nnnn1-c1ccc(O)c(F)c1.C(C)c1cnc(N2CCC(n3cc(COS(C)(=O)=O)c(C(F)(F)F)n3)CC2)nc1,C(C)c1cnc(N2CCC(n3cc(COc4ccc(-n5cnnn5)cc4F)c(C(F)(F)F)n3)CC2)nc1
C(OS(C)(=O)=O)c1cn(C2CCN(c3ncc(CC)cn3)CC2)nc1C(F)(F)F.Oc1ccc(-n2cnnn2)cc1F,C(Oc1ccc(-n2cnnn2)cc1F)c1cn(C2CCN(c3ncc(CC)cn3)CC2)nc1C(F)(F)F
Fc1cc(-n2cnnn2)ccc1O.N1(c2ncc(CC)cn2)CCC(n2cc(COS(C)(=O)=O)c(C(F)(F)F)n2)CC1,N1(c2ncc(CC)cn2)CCC(n2cc(COc3ccc(-n4cnnn4)cc3F)c(C(F)(F)F)n2)CC1
n1(C2CCN(c3ncc(CC)cn3)CC2)cc(COS(C)(=O)=O)c(C(F)(F)F)n1.c1(F)cc(-n2cnnn2)ccc1O,n1(C2CCN(c3ncc(CC)cn3)CC2)cc(COc2ccc(-n3cnnn3)cc2F)c(C(F)(F)F)n1
CC(O)c1ccc(C(C)(C)C)cc1.Clc1ncnc2ccccc12.[H-].[Na+].CN(C)C=O,CC(Oc1ncnc2ccccc12)c1ccc(C(C)(C)C)cc1
[H-].c1cccc2ncnc(Cl)c12.c1(C(C)O)ccc(C(C)(C)C)cc1.[Na+].O=CN(C)C,c1(C(C)Oc2ncnc3ccccc23)ccc(C(C)(C)C)cc1
[Na+].CN(C)C=O.c1cccc2ncnc(Cl)c12.[H-].C(C)(C)(C)c1ccc(C(C)O)cc1,C(C)(C)(C)c1ccc(C(C)Oc2ncnc3ccccc23)cc1
c12ccccc1ncnc2Cl.[H-].[Na+].c1cc(C(C)O)ccc1C(C)(C)C.N(C)(C)C=O,c1cc(C(C)Oc2ncnc3ccccc23)ccc1C(C)(C)C
[Na+].CN(C)C=O.OC(C)c1ccc(C(C)(C)C)cc1.c1(Cl)ncnc2ccccc12.[H-],O(c1ncnc2ccccc12)C(C)c1ccc(C(C)(C)C)cc1
O.CCN(CC)CC.CS(=O)(=O)Cl.CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CO)cc1.ClC(Cl)Cl.ClCCl.Nc1ccccc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CNc2ccccc2)cc1
O=S(C)(=O)Cl.ClCCl.O.C(C)N(CC)CC.Cc1cc(C)nc2c1nc(CC)n2Cc1ccc(CO)cc1.Nc1ccccc1.ClC(Cl)Cl,Cc1cc(C)nc2c1nc(CC)n2Cc1ccc(CNc2ccccc2)cc1
ClC(Cl)Cl.O.Cc1cc(C)c2nc(CC)n(Cc3ccc(CO)cc3)c2n1.c1cccc(N)c1.O=S(C)(=O)Cl.CCN(CC)CC.C(Cl)Cl,Cc1cc(C)c2nc(CC)n(Cc3ccc(CNc4ccccc4)cc3)c2n1
O.C(C)N(CC)CC.c12nc(C)cc(C)c1nc(CC)n2Cc1ccc(CO)cc1.c1cccc(N)c1.S(C)(=O)(=O)Cl.ClC(Cl)Cl.ClCCl,c12nc(C)cc(C)c1nc(CC)n2Cc1ccc(CNc2ccccc2)cc1
O.c1cccc(N)c1.O=S(C)(=O)Cl.ClCCl.N(CC)(CC)CC.c1(C)cc(C)c2nc(CC)n(Cc3ccc(CO)cc3)c2n1.C(Cl)(Cl)Cl,c1(C)cc(C)c2nc(CC)n(Cc3ccc(CNc4ccccc4)cc3)c2n1
CN(C)C=O.[H-].Oc1ccc2c(c1)CCN(Cc1ccc(-c3ccccc3)cc1)C2.CS(=O)(=O)OCC1COC(CBr)(c2ccc(Cl)cc2)O1.[Na+],O(CC1COC(CBr)(c2ccc(Cl)cc2)O1)c1ccc2c(c1)CCN(Cc1ccc(-c3ccccc3)cc1)C2
[Na+].N1(Cc2ccc(-c3ccccc3)cc2)CCc2cc(O)ccc2C1.[H-].CS(=O)(=O)OCC1COC(CBr)(c2ccc(Cl)cc2)O1.CN(C)C=O,N1(Cc2ccc(-c3ccccc3)cc2)CCc2cc(OCC3COC(CBr)(c4ccc(Cl)cc4)O3)ccc2C1
[Na+].O1CC(COS(C)(=O)=O)OC1(CBr)c1ccc(Cl)cc1.c1cc(O)cc2c1CN(Cc1ccc(-c3ccccc3)cc1)CC2.O=CN(C)C.[H-],c1cc(OCC2COC(CBr)(c3ccc(Cl)cc3)O2)cc2c1CN(Cc1ccc(-c3ccccc3)cc1)CC2
O=CN(C)C.[Na+].c1(CN2CCc3cc(O)ccc3C2)ccc(-c2ccccc2)cc1.O1CC(COS(C)(=O)=O)OC1(CBr)c1ccc(Cl)cc1.[H-],c1(CN2CCc3cc(OCC4COC(CBr)(c5ccc(Cl)cc5)O4)ccc3C2)ccc(-c2ccccc2)cc1
O=CN(C)C.[Na+].[H-].S(C)(=O)(=O)OCC1COC(CBr)(c2ccc(Cl)cc2)O1.c12cc(O)ccc1CN(Cc1ccc(-c3ccccc3)cc1)CC2,c12cc(OCC3COC(CBr)(c4ccc(Cl)cc4)O3)ccc1CN(Cc1ccc(-c3ccccc3)cc1)CC2
Cc1ccc(S(=O)(=O)O)cc1.Cc1ccccc1.CC(=O)CC(O)CCSc1ccc(Br)cc1,CC(=O)C=CCCSc1ccc(Br)cc1
C(C)(=O)CC(O)CCSc1ccc(Br)cc1.c1cc(C)ccc1S(=O)(=O)O.c1ccccc1C,C(C)(=O)C=CCCSc1ccc(Br)cc1
OC(CCSc1ccc(Br)cc1)CC(C)=O.O=S(=O)(O)c1ccc(C)cc1.c1(C)ccccc1,C(=CC(C)=O)CCSc1ccc(Br)cc1
OC(CCSc1ccc(Br)cc1)CC(C)=O.Cc1ccc(S(=O)(=O)O)cc1.c1ccccc1C,C(=CC(C)=O)CCSc1ccc(Br)cc1
c1(C)ccccc1.c1(S(=O)(=O)O)ccc(C)cc1.C(CSc1ccc(Br)cc1)C(O)CC(C)=O,C(C=CC(C)=O)CSc1ccc(Br)cc1
O.CCOc1ccc(C=CC(=O)O)cc1.O=S(Cl)Cl.Br.O.CCO.O.CCOc1ccc(C=CC(=O)Cl)cc1.C1CNCCN1.O.O.C1CCOC1.O,CCOc1ccc(C=CC(=O)N2CCNCC2)cc1
c1(C=CC(=O)O)ccc(OCC)cc1.O.O.N1CCNCC1.ClS(=O)Cl.O.c1(C=CC(=O)Cl)ccc(OCC)cc1.O.C1CCOC1.Br.O.C(C)O.O,c1(C=CC(=O)N2CCNCC2)ccc(OCC)cc1
O.C1CCCO1.N1CCNCC1.OC(=O)C=Cc1ccc(OCC)cc1.O.C(C)O.ClS(=O)Cl.O.O.O.O.Br.O=C(Cl)C=Cc1ccc(OCC)cc1,O=C(C=Cc1ccc(OCC)cc1)N1CCNCC1
ClS(=O)Cl.C1CNCCN1.O.Br.O.O.O.C(C)Oc1ccc(C=CC(=O)O)cc1.OCC.O.O.C1CCOC1.O(CC)c1ccc(C=CC(=O)Cl)cc1,C(C)Oc1ccc(C=CC(=O)N2CCNCC2)cc1
c1cc(OCC)ccc1C=CC(=O)O.OCC.c1cc(OCC)ccc1C=CC(=O)Cl.O.O.O.C1CNCCN1.O.O1CCCC1.Br.O.O=S(Cl)Cl.O,c1cc(OCC)ccc1C=CC(=O)N1CCNCC1
O.CCO.[OH-].CCCCCCC(C)(C)c1ccc(C2CC(O)CCN2C(=O)OCC)c(OCc2ccccc2)c1.[K+].OCCO,CCCCCCC(C)(C)c1ccc(C2CC(O)CCN2)c(OCc2ccccc2)c1
[OH-].OCCO.C(C)O.[K+].O.OC1CCN(C(=O)OCC)C(c2ccc(C(C)(C)CCCCCC)cc2OCc2ccccc2)C1,OC1CCNC(c2ccc(C(C)(C)CCCCCC)cc2OCc2ccccc2)C1
O.OCC.[K+].C1C(O)CCN(C(=O)OCC)C1c1ccc(C(C)(C)CCCCCC)cc1OCc1ccccc1.OCCO.[OH-],C1C(O)CCNC1c1ccc(C(C)(C)CCCCCC)cc1OCc1ccccc1
O.[K+].c1(COc2cc(C(C)(C)CCCCCC)ccc2C2CC(O)CCN2C(=O)OCC)ccccc1.OCC.OCCO.[OH-],c1(COc2cc(C(C)(C)CCCCCC)ccc2C2CC(O)CCN2)ccccc1
O.[OH-].C(C)(C)(CCCCCC)c1ccc(C2CC(O)CCN2C(=O)OCC)c(OCc2ccccc2)c1.OCCO.CCO.[K+],C(C)(C)(CCCCCC)c1ccc(C2CC(O)CCN2)c(OCc2ccccc2)c1
Oc1ccc(OCc2ccccc2)cc1.CC1(C)OCC(c2ccc3cc(Oc4ccc(Oc5ccccc5)cc4)ccc3c2)([N+](=O)[O-])CO1,CC1(C)OCC(c2ccc3cc(Oc4ccc(OCc5ccccc5)cc4)ccc3c2)([N+](=O)[O-])CO1
c1(COc2ccc(O)cc2)ccccc1.c1cccc(Oc2ccc(Oc3ccc4cc(C5([N+](=O)[O-])COC(C)(C)OC5)ccc4c3)cc2)c1,O(Cc1ccccc1)c1ccc(Oc2ccc3cc(C4([N+](=O)[O-])COC(C)(C)OC4)ccc3c2)cc1
c1(Oc2ccc(Oc3ccc4cc(C5([N+](=O)[O-])COC(C)(C)OC5)ccc4c3)cc2)ccccc1.C(Oc1ccc(O)cc1)c1ccccc1,O(Cc1ccccc1)c1ccc(Oc2ccc3cc(C4([N+](=O)[O-])COC(C)(C)OC4)ccc3c2)cc1
c1c(C2([N+](=O)[O-])COC(C)(C)OC2)ccc2cc(Oc3ccc(Oc4ccccc4)cc3)ccc12.Oc1ccc(OCc2ccccc2)cc1,c1c(C2([N+](=O)[O-])COC(C)(C)OC2)ccc2cc(Oc3ccc(OCc4ccccc4)cc3)ccc12
c1(COc2ccc(O)cc2)ccccc1.c1cc2cc(Oc3ccc(Oc4ccccc4)cc3)ccc2cc1C1([N+](=O)[O-])COC(C)(C)OC1,c1cc2cc(Oc3ccc(OCc4ccccc4)cc3)ccc2cc1C1([N+](=O)[O-])COC(C)(C)OC1
C1COCCO1.C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.[Na+].Clc1ccn2ccnc2c1.Brc1nccs1.O=C([O-])[O-].[Pd].[K+].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.CC(=O)[O-].[Na+],c1(-c2nccs2)ccn2ccnc2c1
[Pd].O=C([O-])[O-].C1COCCO1.c1(Br)nccs1.[K+].c1ccccc1P(c1ccccc1)c1ccccc1.c1(P(c2ccccc2)c2ccccc2)ccccc1.C1CCCC(P(C2CCCCC2)C2CCCCC2)C1.[Na+].c1ccccc1P(c1ccccc1)c1ccccc1.c1ccccc1P(c1ccccc1)c1ccccc1.c1cn2ccnc2cc1Cl.CC(=O)[O-].[Na+],c1cn2ccnc2cc1-c1nccs1
O=C([O-])[O-].c1ccccc1P(c1ccccc1)c1ccccc1.[Na+].[Na+].[K+].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1c(Cl)ccn2ccnc12.C1CCCC(P(C2CCCCC2)C2CCCCC2)C1.c1ccccc1P(c1ccccc1)c1ccccc1.c1cnc(Br)s1.[O-]C(C)=O.c1ccccc1P(c1ccccc1)c1ccccc1.C1COCCO1.[Pd],c1c(-c2nccs2)ccn2ccnc12
[Na+].CC(=O)[O-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.C1CCCC(P(C2CCCCC2)C2CCCCC2)C1.c1ccccc1P(c1ccccc1)c1ccccc1.c1ccccc1P(c1ccccc1)c1ccccc1.c1cccc(P(c2ccccc2)c2ccccc2)c1.C(=O)([O-])[O-].s1ccnc1Br.[Na+].[K+].c1c(Cl)ccn2ccnc12.[Pd].C1COCCO1,c1c(-c2nccs2)ccn2ccnc12
[Na+].[K+].C1COCCO1.c1cccc(P(c2ccccc2)c2ccccc2)c1.[O-]C(=O)[O-].[Pd].Brc1nccs1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cn2ccc(Cl)cc2n1.[Na+].O=C(C)[O-].c1ccccc1P(c1ccccc1)c1ccccc1.C1CCCCC1P(C1CCCCC1)C1CCCCC1.c1ccccc1P(c1ccccc1)c1ccccc1,c1cn2ccc(-c3nccs3)cc2n1
CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1.CN(C)C=O.CCOC(C)=O.O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Oc1ccccc1,O=C(Nc1ccc(Oc2ccnc(C(=O)NC)c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
N(C(=O)Oc1ccccc1)c1ccc(Cl)c(C(F)(F)F)c1.CN(C)C=O.c1cc(Oc2ccc(N)cc2)cc(C(=O)NC)n1.C(C)(=O)OCC,N(C(=O)Nc1ccc(Oc2ccnc(C(=O)NC)c2)cc1)c1ccc(Cl)c(C(F)(F)F)c1
C(=O)N(C)C.C(C)(=O)OCC.c1cc(Oc2ccc(N)cc2)cc(C(=O)NC)n1.c1(C(F)(F)F)cc(NC(=O)Oc2ccccc2)ccc1Cl,c1(C(F)(F)F)cc(NC(=O)Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)ccc1Cl
C(=O)N(C)C.CCOC(C)=O.O(c1ccc(N)cc1)c1ccnc(C(=O)NC)c1.c1cccc(OC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c1,C(=O)(Nc1ccc(Oc2ccnc(C(=O)NC)c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
c1(Oc2ccc(N)cc2)ccnc(C(=O)NC)c1.FC(F)(F)c1cc(NC(=O)Oc2ccccc2)ccc1Cl.O=CN(C)C.CCOC(C)=O,FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)ccc1Cl
CCO.[Na+].O.[OH-].O=C(C=Cc1ccccc1)c1cc(Br)c(F)cc1O,O=C1CC(c2ccccc2)Oc2cc(F)c(Br)cc21
[OH-].C(C)O.C(=CC(=O)c1cc(Br)c(F)cc1O)c1ccccc1.[Na+].O,C1(c2ccccc2)CC(=O)c2cc(Br)c(F)cc2O1
[Na+].c1(F)cc(O)c(C(=O)C=Cc2ccccc2)cc1Br.C(C)O.O.[OH-],c1(F)cc2c(cc1Br)C(=O)CC(c1ccccc1)O2
OCC.[OH-].O.c1c(O)c(C(=O)C=Cc2ccccc2)cc(Br)c1F.[Na+],c1c(F)c(Br)cc2c1OC(c1ccccc1)CC2=O
Fc1cc(O)c(C(=O)C=Cc2ccccc2)cc1Br.OCC.[OH-].O.[Na+],Fc1cc2c(cc1Br)C(=O)CC(c1ccccc1)O2
O=C=NC1CC1c1ccccc1.CCOCc1nc2c(N)ncc(C)c2n1CCCCN,CCOCc1nc2c(N)ncc(C)c2n1CCCCNC(=O)NC1CC1c1ccccc1
C1(N=C=O)CC1c1ccccc1.c12nc(COCC)n(CCCCN)c1c(C)cnc2N,c12nc(COCC)n(CCCCNC(=O)NC3CC3c3ccccc3)c1c(C)cnc2N
c1(N)ncc(C)c2c1nc(COCC)n2CCCCN.C(=O)=NC1CC1c1ccccc1,c1(N)ncc(C)c2c1nc(COCC)n2CCCCNC(=O)NC1CC1c1ccccc1
c1(C)cnc(N)c2nc(COCC)n(CCCCN)c12.c1(C2CC2N=C=O)ccccc1,c1(C)cnc(N)c2nc(COCC)n(CCCCNC(=O)NC3CC3c3ccccc3)c12
c1cccc(C2CC2N=C=O)c1.NCCCCn1c(COCC)nc2c(N)ncc(C)c21,N(CCCCn1c(COCC)nc2c(N)ncc(C)c21)C(=O)NC1CC1c1ccccc1
[Na+].C1CCOC1.[Na+].CC(C)=CCON1C(=O)c2ccccc2C1=O.O=S(=O)([O-])S(=O)(=O)[O-].O.C[N+]1([O-])CCOCC1.CC(C)(C)O,C(ON1C(=O)c2ccccc2C1=O)C(O)C(C)(C)O
C1COCC[N+]1(C)[O-].CC(C)=CCON1C(=O)c2ccccc2C1=O.C1CCCO1.O.S(=O)(=O)([O-])S(=O)(=O)[O-].[Na+].[Na+].OC(C)(C)C,C(ON1C(=O)c2ccccc2C1=O)C(O)C(C)(C)O
[Na+].C1CCCO1.O.C1COCC[N+]1(C)[O-].S(=O)(=O)([O-])S(=O)(=O)[O-].CC(C)(C)O.c1cccc2c1C(=O)N(OCC=C(C)C)C2=O.[Na+],c1cccc2c1C(=O)N(OCC(O)C(C)(C)O)C2=O
