src,tgt
CC(N)Cc1ccc(-c2ccnc(NC3CC(C)(C)NC(C)(C)C3)n2)cc1,CC(Cc1ccc(-c2ccnc(NC3CC(C)(C)NC(C)(C)C3)n2)cc1)N=[N+]=[N-].CO
CC(c1ccc2c(C(F)(F)F)c(OC3CCC(C(C)(C)C)CC3)ccc2c1)[N+](=O)[O-],CC(c1ccc2cc(OC3CCC(C(C)(C)C)CC3)ccc2c1)[N+](=O)[O-].CC(C)(C)C1CCC(Oc2ccc3cc(Br)ccc3c2C(F)(F)F)CC1
Clc1ccc(N2CCOCC2)c(Cl)n1,C1COCCN1.Clc1ccc(Br)c(Cl)n1
CC(C)Nc1ccccc1,CC(C)=O.Nc1ccccc1
COc1cc(F)ccc1-c1ncccc1C#N,N#Cc1cccnc1Cl.COc1cc(F)ccc1B(O)O
COc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Cl)c(-c4ccccn4)c3)c(Cl)c2)cn1,COc1ccc(N)cn1.O=C(O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(c3c[nH]c(=O)s3)CC2)C1,O=C1CCC(c2c[nH]c(=O)s2)CC1.O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CNC1
CC(C)(C)OC(=O)N1CCCC1c1ccc(Cl)cc1,Clc1ccc(I)cc1.CC(C)(C)OC(=O)N1CCCC1C(=O)O
CCc1ccc(CC(NC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCCC3)CC2)cc1CC,C1CCCN(C2CCNCC2)CC1.CCc1ccc(CC(NC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)O)cc1CC
COC(=O)[C@H](Cc1ccc(CC(=O)c2ccc(OC)cc2)cc1)N(C(=O)C(C)(C)C)c1ccccc1,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c1ccccc1.COc1ccc(C(C)=O)cc1
COc1ccc(C#Cc2cncc(C#N)c2)cc1Cl,COc1ccc(I)cc1Cl.C[Si](C)(C)C#Cc1cncc(C#N)c1
Nc1cc2ncnc(NCc3ccccc3C(F)(F)F)c2cn1,CSc1ncnc2cc(N)ncc12.NCc1ccccc1C(F)(F)F
COc1ccccc1-c1ccccc1,Br[Mg]c1ccccc1.CCN(CC)C(=O)Oc1ccccc1OC
CN1CCC(Nc2cccc(N)c2)CC1,CO.CN1CCC(Nc2cccc([N+](=O)[O-])c2)CC1
COC(=O)C(NC(=O)c1ccc(I)cc1NS(=O)(=O)c1cccc2nsnc12)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=C(O)c1ccc(I)cc1NS(=O)(=O)c1cccc2nsnc12.COC(=O)C(N)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
O=C(Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,O=C(O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl.O=S(Cl)Cl
COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc4cc(-c5cnc(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)[nH]5)ccc4c3)cc2)[nH]1)c1ccccc1C,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc4cc(-c5cnc(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)[nH]5)ccc4c3)cc2)[nH]1)c1ccccc1.COC(=O)NC(C(=O)O)c1ccccc1C
CCNCC(COc1cccc2ccccc12)N1CCCCC1,Cl.CC(C)NCC(COc1cccc2ccccc12)N1CCCCC1
COc1ccc(/C=C/[C@H](C)c2ccc3c(c2)OCO3)cc1,C[C@@H](Cl)c1ccc2c(c1)OCO2.COc1ccc(/C=C/Br)cc1
NC(=O)c1cnn2cccnc12,N#Cc1cnn2cccnc12.O=S(=O)(O)O
CCOC(=O)c1cnc(NC(=O)C(=CC2CCCC2)c2ccc(SC3CC3)nc2)s1,CCOC(=O)c1cnc(N)s1.O=C(O)C(=CC1CCCC1)c1ccc(SC2CC2)nc1
Nc1cnc2cc(Br)ccc2c1NCc1ccccc1,O=[N+]([O-])c1cnc2cc(Br)ccc2c1NCc1ccccc1.CC#N
CC(C)c1ncc(-c2cncc(S(=O)(=O)NC(C)(C)C)c2)n1C,CC(C)c1nccn1C.CC(C)(C)NS(=O)(=O)c1cncc(Br)c1
COc1cccc(CN2Cc3ccc(N4CCN(CCC(c5ccccc5)c5ccccc5)CC4)cc3C2=O)c1,O=C1NCc2ccc(N3CCN(CCC(c4ccccc4)c4ccccc4)CC3)cc21.COc1cccc(CCl)c1
CN(CC1=CCC(C(C)(C)C)CC1)Cc1cccc2ccccc12,CC(C)(C)C1CC=C(CNCc2cccc3ccccc23)CC1.C1COCCO1
O=CCn1c(=O)ccc2ccccc21,O=c1ccc2ccccc2n1CC1OCCO1.O=C(O)C(F)(F)F
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCc2c(sc3ccc(Cl)cc23)C1)C(F)(F)F,Clc1ccc2sc3c(c2c1)CCNC3.CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)O)C(F)(F)F
CCCN1CCN(c2ccc(Cl)c(S(C)(=O)=O)c2)CC1,CS(=O)(=O)c1cc(N2CCNCC2)ccc1Cl.CCCI
Cc1c(NC(c2nnc(-c3ccc(N)cc3)o2)C(C)O[Si](C)(C)C(C)(C)C)ccc(C#N)c1Cl,ClCCl.Cc1c(NC(c2nnc(-c3ccc([N+](=O)[O-])cc3)o2)C(C)O[Si](C)(C)C(C)(C)C)ccc(C#N)c1Cl
Cc1nc(NC(=O)c2cnn3c(C(F)(F)F)cc(-c4ccc(Cl)cc4)nc23)sc1S(=O)(=O)NC(C)(C)CO,Cc1nc(N)sc1S(=O)(=O)NC(C)(C)CO.O=C(O)c1cnn2c(C(F)(F)F)cc(-c3ccc(Cl)cc3)nc12
Cc1cccc(-n2cc(C#Cc3cccc(C#N)c3)nc2C)n1,Cc1cccc(F)n1.Cc1nc(C#Cc2cccc(C#N)c2)c[nH]1
COc1cc(-c2cnccc2C(O)C2CC2)ccc1C#N,C1CCOC1.COc1cc(-c2cnccc2C=O)ccc1C#N
CC1CN(Cc2ccnc3ncccc23)CC1c1nc2c(cnn2C(C)C)c(=O)[nH]1,CC1CNCC1c1nc2c(cnn2C(C)C)c(=O)[nH]1.O=Cc1ccnc2ncccc12
COC(=O)c1cc(Br)ccc1N1CCOCC1,COC(=O)c1cc(Br)ccc1I.C1COCCN1
CC(C)n1nc2c(c1-c1ccc(F)cc1)CCN(Cc1ccccc1)C2,OB(O)c1ccc(F)cc1.CC(C)n1nc2c(c1OS(=O)(=O)C(F)(F)F)CCN(Cc1ccccc1)C2
Cc1cc(-c2cc(CO)c(=O)n(CC=Cc3ccc(Cl)cc3)n2)ccc1F,Cc1cc(-c2cc(C(=O)O)c(=O)n(CC=Cc3ccc(Cl)cc3)n2)ccc1F.CC(C)Cn1nc(-c2ccc(F)cc2F)cc(CN2C(=O)c3ccccc3C2=O)c1=O
Cc1cc(C)c(-c2ccc3ccccc3c2)c(C)c1,Cc1cc(C)c([Mg]Br)c(C)c1.COc1ccc2ccccc2c1
O=C(O)c1ccc(N2CCCCC2)c(Cl)c1,O=C(O)c1ccc(Br)c(Cl)c1.C1CCNCC1
O=C(CBr)c1ccc(Cl)c(F)c1,CC(=O)c1ccc(Cl)c(F)c1.O=C(CBr)c1ccc(OC(F)(F)F)cc1
CC(=O)n1cc2ccccc2n1,c1ccc2[nH]ncc2c1.CC(=O)OC(C)=O
COc1cc(C(O)C(C)N)ccc1SC,CCOC(C)=O.COc1cc(C(O)C(C)NC(=O)OC(C)(C)C)ccc1SC
CN(C)CCC=C1c2ccccc2CCn2cccc21,CN(C)CCCC1(O)c2ccccc2CCn2cccc21.ClC(Cl)Cl
CCCCn1c(=O)n(Cc2ccccc2F)c(=O)c2[nH]c(Cc3ccc(NS(=O)(=O)c4c(C)cccc4Cl)cc3)nc21,CCCCn1c(=O)n(Cc2ccccc2F)c(=O)c2[nH]c(Cc3ccc(N)cc3)nc21.Cc1cccc(Cl)c1S(=O)(=O)Cl
CCC(=O)Oc1cc(Cl)c(Oc2ccc(NC(=O)c3ccc(F)cc3)c(Br)c2)c(Cl)c1CC,O=C(Cl)c1ccc(F)cc1.CCC(=O)Oc1cc(Cl)c(Oc2ccc(N)c(Br)c2)c(Cl)c1CC
COc1cscc1C(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,CN1CCC(c2c[nH]c3ccc(N)cc23)CC1.COc1cscc1C(=O)O
Cn1c(=O)oc2cc(O)c(C3C(=O)N(C(c4ccccc4)c4ccccc4)c4ccccc43)cc21,CN1C(=O)COc2cc(C3(O)C(=O)N(C(c4ccccc4)c4ccccc4)c4ccccc43)c(O)cc21.Cn1c(=O)oc2cc(O)c(C3(O)C(=O)N(C(c4ccccc4)c4ccccc4)c4ccccc43)cc21
Cc1ccc(Oc2ccnc(Nc3ccc(S(C)(=O)=O)cc3)c2)c(C)n1,Cc1ccc(Oc2ccnc(Cl)c2)c(C)n1.CS(=O)(=O)c1ccc(N)cc1
COc1ccc(Cl)c(Oc2c(NS(=O)(=O)NCc3ccccc3)ncnc2OCCOc2ncc(SC)cn2)c1,CSc1cnc(Cl)nc1.COc1ccc(Cl)c(Oc2c(NS(=O)(=O)NCc3ccccc3)ncnc2OCCO)c1
CCOC(=O)CSc1cnc(NC(=O)c2cc(OCC(C)C)cc(Oc3ccc(F)cc3)c2)s1,CCOC(=O)CSc1cnc(N)s1.CC(C)COc1cc(Oc2ccc(F)cc2)cc(C(=O)O)c1
COC(=O)C(Oc1ccc(Cl)cc1)c1ccc(Sc2ccc(Cl)cc2)cc1,COC(=O)C(Br)c1ccc(Sc2ccc(Cl)cc2)cc1.Oc1ccc(Cl)cc1
CCCCOC(=O)c1nc(C#N)c2ccc(S(=O)(=O)c3ccccc3)cc2c1O,N#C[Cu].CCCCOC(=O)c1nc(Br)c2ccc(S(=O)(=O)c3ccccc3)cc2c1O
CC(C)COC(=O)C(O)C(N)c1ccccc1,CNC(=O)C(O)C(N)c1ccccc1.CC(C)CO
CCCN(CCC)C(=O)c1cc(C#N)cc(C(=O)O)c1,CN1CCCC1=O.CCCN(CCC)C(=O)c1cc(Br)cc(C(=O)O)c1
O=C(C=Cc1ccc(Cl)c(Cl)c1)N1CCN(CCN2CCCC2)C(=O)C1,O=C(O)C=Cc1ccc(Cl)c(Cl)c1.CC(C)(C)OC(=O)N1CCN(CCN2CCCC2)C(=O)C1
CSc1cc(N)nc(Br)c1,CSc1cc(Br)nc(Br)c1.N
COc1cc(Nc2ccc3c(n2)OC(COC(C)C)CN(C(C)=O)C3)ccc1-n1cnc(C)c1,COc1cc(N)ccc1-n1cnc(C)c1.CC(=O)N1Cc2ccc(Cl)nc2OC(COC(C)C)C1
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1O,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCc1ccccc1.O=C(O)C(F)(F)F
O=C1NCc2ccc3c(c21)C=CCO3,C#CCOc1ccc2c(c1)C(=O)NC2.CCN(CC)c1ccccc1
Cc1noc(-c2ccc(Br)cc2)c1C(O)CSCc1cccc(C(F)(F)F)c1,FC(F)(F)c1cccc(CS)c1.Cc1noc(-c2ccc(Br)cc2)c1C1CO1
CS(=O)(=O)c1ccc(Oc2cc(Cl)cc(CC(=O)O)c2)c(C(F)(F)F)c1,CS(=O)(=O)c1ccc(F)c(C(F)(F)F)c1.O=C(O)Cc1cc(O)cc(Cl)c1
O=[N+]([O-])c1cccnc1N1CCC(=CC#Cc2ccccn2)CC1,Ic1ccccn1.C#CC=C1CCN(c2ncccc2[N+](=O)[O-])CC1
COc1ccc(C)c(NC(=O)c2cc(C(N)=O)ccc2OC)c1,COc1ccc(C)c(N)c1.COc1ccc(C(N)=O)cc1C(=O)O
O=C(O)c1ccc(Nc2ncc(CNc3cc(C(=O)NC4CC4)c(F)cc3F)s2)nc1,Nc1cc(C(=O)NC2CC2)c(F)cc1F.O=Cc1cnc(Nc2ccc(C(=O)O)cn2)s1
CCN(CC)CC(C)(C)c1ccc(N)cc1,CCOC(C)=O.CCN(CC)CC(C)(C)c1ccc([N+](=O)[O-])cc1
OCC(O)COc1ccc(Nc2ncc(F)c(Nc3ccc4c(c3)OCCO4)n2)cc1,Fc1cnc(Cl)nc1Nc1ccc2c(c1)OCCO2.Nc1ccc(OCC(O)CO)cc1
N#Cc1ccc(Cl)cc1Nc1cccc(Cl)n1,Clc1cccc(Cl)n1.N#Cc1ccc(Cl)cc1N
Cn1c(=O)oc2cc(O)ccc21,Cn1c(=O)oc2ccc(O[Si](C)(C)C(C)(C)C)cc21.Cn1c(=O)oc2cc(O[Si](C)(C)C(C)(C)C)ccc21
CC(=CCO)c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,CC(C)C[AlH]CC(C)C.CCOC(=O)C=C(C)c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1
COCCN1CCc2ccc(Nc3ncc(Cl)c(Oc4c(F)cccc4OC4CCOC4)n3)cc2CC1,COCCN1CCc2ccc(N)cc2CC1.Fc1cccc(OC2CCOC2)c1Oc1nc(Cl)ncc1Cl
Cc1csc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3OC(C)C)CC2)n1,Cc1csc(N2CCNCC2)n1.CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)O
Oc1ccc2[nH]cnc2c1,COc1ccc2nc[nH]c2c1.Br
O=S(=O)(Cl)c1ccc(Cl)s1,Clc1cccs1.O=S(=O)(O)Cl
COc1cc(C)nc(C(=O)Nc2nnn[nH]2)c1,COc1cc(C)nc(C(=O)O)c1.Nc1nnn[nH]1
CCc1cc(NC(=O)OC(C)(C)C)c(NC(=O)CC(=O)c2cccc(-c3cccnc3)c2)cc1C(F)(F)F,CC(C)(C)OC(=O)CC(=O)c1cccc(-c2cccnc2)c1.CCc1cc(NC(=O)OC(C)(C)C)c(N)cc1C(F)(F)F
COn1cc(C2=NC(c3ccc(Cl)cc3)(c3ccc(F)nc3)C(C)N2)ccc1=O,COn1cc(C(=O)O)ccc1=O.CC(N)C(N)(c1ccc(Cl)cc1)c1ccc(F)nc1
COCC1COc2cc3ncnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3cc2O1,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1.COCC1COc2cc3ncnc(Cl)c3cc2O1
Cc1cc2c(C(F)(F)F)c(C#N)ccc2n1Cc1coc(-c2cccc(C(F)(F)F)c2)n1,FC(F)(F)c1cccc(-c2nc(CCl)co2)c1.Cc1cc2c(C(F)(F)F)c(C#N)ccc2[nH]1
CC(C)(C)N1Cc2ccccc2P1(=O)c1ccccc1,CC(C)(C)NCc1ccccc1.O=P(Cl)(Cl)c1ccccc1
ClCc1cc2cccc(Cl)c2nc1-c1ccccc1Cl,O=S(Cl)Cl.OCc1cc2cccc(Cl)c2nc1-c1ccccc1Cl
COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2cccc(N)c2)cc1,NO.COC(=O)CCN(CCc1ccc(OC)cc1)S(=O)(=O)c1cccc(N)c1
COCc1cc(C(=O)OC)ccc1Br,COC(=O)c1ccc(Br)c(CBr)c1.CO
COc1ccc(CC2c3c(OC)ccc(OCCCF)c3CCN2CC(=O)NCc2ccccn2)cc1OC,COc1ccc(CC2c3c(OC)ccc(O)c3CCN2CC(=O)NCc2ccccn2)cc1OC.FCCCBr
CN(Cc1ccccc1)c1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)ccn1,NCCN1CCC(O)(Cc2ccccc2)CC1.CN(Cc1ccccc1)c1cc(N=C=O)ccn1
Cc1ncnc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2F)n1,CSc1nc(C)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2F)n1.CCO
CC(C)(N)CCS(=O)(=O)Oc1ccccc1,CC(C)(CCS(=O)(=O)Oc1ccccc1)[N+](=O)[O-].CO
CCCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccsc1,O=C(O)c1ccsc1.CCCNCC(O)(CNc1cc(C)cc2c1cnn2-c1ccccc1)C(F)(F)F
Cc1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,Cc1ccc([Mg]Br)cc1.COc1ccc(OC)cc1
O=[N+]([O-])c1ccsc1-c1ncco1,CCCC[Sn](CCCC)(CCCC)c1ncco1.O=[N+]([O-])c1ccsc1Cl
CCCCCCCCOc1ccc(-c2c(F)c(F)cc3cc(CCCCCCCC)ccc23)cc1,CCCCCCCCc1ccc2c(-c3ccc(O)cc3)c(F)c(F)cc2c1.CCCCCCCCBr
Cc1[nH]c2ccc(F)cc2c1-c1ccnc2c(C)cccc12,Cc1cc2cc(F)ccc2[nH]1.Cc1cccc2c(Cl)ccnc12
CC(C)(C)[Si](C)(C)OCCCC(=O)c1ccccc1,CC(C)(C)[Si](C)(C)OCC#CC(=O)c1ccccc1.CCOC(C)=O
CCOC(=O)C1CSC(c2ccccc2O)N1,O=Cc1ccccc1O.CCOC(=O)C(N)CS
COc1ccc(Cn2c(=O)ccn(C3OC(C(O)C(NCCCNC(=O)C(C)N)C(=O)OC(C)(C)C)C(O[Si](C)(C)C(C)(C)C)C3O[Si](C)(C)C(C)(C)C)c2=O)cc1,CO.COc1ccc(Cn2c(=O)ccn(C3OC(C(O)C(NCCCNC(=O)C(C)NC(=O)OCc4ccccc4)C(=O)OC(C)(C)C)C(O[Si](C)(C)C(C)(C)C)C3O[Si](C)(C)C(C)(C)C)c2=O)cc1
CCOP(=O)(CCc1ccccc1)OCC,BrCCc1ccccc1.CCOP(OCC)OCC
CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)Cl,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O.O=S(Cl)Cl
COc1ccc2c(c1)N(C1CCN(CCc3ccc4ncsc4c3)CC1)CC2,COc1ccc2c(c1)N(C1CCNCC1)CC2.BrCCc1ccc2ncsc2c1
CC1(C)NC(=O)c2c(N)cccc21,CC1(C)NC(=O)c2c([N+](=O)[O-])cccc21.CO
CCOc1ccc2c(Cl)nccc2c1,O=P(Cl)(Cl)Cl.CCOc1ccc2c(=O)[nH]ccc2c1
Cc1ccccc1-c1ccc2ccccc2c1,COc1ccc2ccccc2c1.Cc1ccccc1[Mg]Br
CCN1CCN(Cc2ccc(N)cc2)CC1,CO.CCN1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1
CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(O)(c4nccs4)CC3)C2)c2cc(C(F)(F)F)ccc21,O=C1CCC(O)(c2nccs2)CC1.CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CNC2)c2cc(C(F)(F)F)ccc21
OCC(O)C(O)C(O)CO,OCC(O)CO.O=CC(O)C(O)C(O)CO
CC(CNC(=O)c1ccccn1)c1ccc(-c2ccsc2)cc1,O=C(Cl)c1ccccn1.CC(CN)c1ccc(-c2ccsc2)cc1
CC(C)(C)C(=O)OCOC(=O)C(Cc1ccccc1)CC(Cc1ccccc1)C(=O)NCCC(=O)O,CCO.CC(C)(C)C(=O)OCOC(=O)C(Cc1ccccc1)CC(Cc1ccccc1)C(=O)NCCC(=O)OCc1ccccc1
COCC(CCOCc1ccccc1)N1CC(C)N(C(=O)OCc2ccccc2)CCC1=O,CI.CC1CN(C(CO)CCOCc2ccccc2)C(=O)CCN1C(=O)OCc1ccccc1
CC(C)(C)OC(=O)NC1CCNCC1,CC(C)(C)OC(=O)NC1CCN(Cc2ccccc2)CC1.CO
COCC1CCCN1CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,COCC1CCCN1.CC(C)(C)OC(=O)NC(Cc1ccccc1)C1CO1
CCOC(=O)CC(Cc1ccc2c(c1)OCC(=O)N2)c1ccccc1,CCO.CCOC(=O)CC(Cc1ccc2c(c1)OCC(=O)N2Cc1ccc(OC)cc1)c1ccccc1
NC(c1ccccc1)C1(N2CC3(COC3)C2)CCC1,N#CC1(N2CC3(COC3)C2)CCC1.[Li]c1ccccc1
COc1ccccc1Nc1ncnc2cc(N)ncc12,COc1ccccc1N.CSc1ncnc2cc(N)ncc12
COC(=O)c1ccc(C(C)NC(=O)c2cc(Cl)cnc2Oc2cc(Cl)ccc2Cl)cc1,COC(=O)c1ccc(C(C)NC(=O)c2cc(Cl)cnc2Cl)cc1.Oc1cc(Cl)ccc1Cl
O=C1C(C2=NS(=O)(=O)c3cc(C4CCCS4(=O)=O)ccc3N2)=C(O)C2C3CCC(C3)C2N1Cc1ccc(F)cc1,CO.O=C1C(C2=NS(=O)(=O)c3cc(C4=CCCS4(=O)=O)ccc3N2)=C(O)C2C3CCC(C3)C2N1Cc1ccc(F)cc1
FC(F)C(F)C(F)(F)F,FC(F)=C(F)C(F)(F)F.[H][H]
CC(C)(C)OC(=O)n1c(N2CCCCC2C(=O)OCc2ccccc2)nc2ccccc21,O=C(OCc1ccccc1)C1CCCCN1.CC(C)(C)OC(=O)n1c(Cl)nc2ccccc21
CCCCC1CCC(c2ccc(-c3cc(F)c(C(F)(F)Oc4cc(F)c(C(F)(F)F)c(F)c4)c(F)c3)c(F)c2)OC1,CCCCC1CCC(c2ccc(B3OC(C)(C)C(C)(C)O3)c(F)c2)OC1.Fc1cc(OC(F)(F)c2c(F)cc(Br)cc2F)cc(F)c1C(F)(F)F
COCCn1cc(-c2cccc(CCOCCC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)CCOCCc1cccc(Br)c1.COCCn1cc(B2OC(C)(C)C(C)(C)O2)cn1
COc1ccc(C(=O)N2CC(c3ccc(Cl)c(Cl)c3)C(C(C)O)C2)cn1,COc1ccc(C(=O)N2CC(C(C)=O)C(c3ccc(Cl)c(Cl)c3)C2)cn1.CO
CCOC(=O)c1cnc2ccc(OC(F)(F)F)cc2c1Cl,CCOC(=O)c1cnc2ccc(OC(F)(F)F)cc2c1O.O=P(Cl)(Cl)Cl
CN1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,CN1CCC(N)CC1.Cn1nc(C(N)=O)c2c1-c1nc(I)ncc1CC2
Nc1ccc(-c2ccccc2F)nc1,OB(O)c1ccccc1F.Nc1ccc(Cl)nc1
COc1ccc(C2CCC(OC(C)=O)CC2NC(=O)c2ccc(OCC3CC3)c(OCC3CC3)c2)cc1OC,CC(=O)OC(C)=O.COc1ccc(C2CCC(O)CC2NC(=O)c2ccc(OCC3CC3)c(OCC3CC3)c2)cc1OC
Cc1ncc(-c2nc(Nc3ccc(CN4CCOCC4)cc3F)ncc2F)n1C1CCOCC1,Cc1ncc(-c2nc(N)ncc2F)n1C1CCOCC1.Fc1cc(CN2CCOCC2)ccc1Cl
CCCCCCOC1C=CC(=O)N1,O=C1C=CC(O)N1.CCCCCCO
CCOC(=O)c1cc2c(N3CCN(C(=O)OC(C)(C)C)CC3)cccc2o1,CC(C)(C)OC(=O)N1CCNCC1.CCOC(=O)c1cc2c(Cl)cccc2o1
CCN(CC)CCN1CCCc2[nH]c(C=C3C(=O)Nc4cc(NC(=O)C(C)O)c(F)cc43)c(C)c2C1=O,CC(O)C(=O)Nc1cc2c(cc1F)CC(=O)N2.CCN(CC)CCN1CCCc2[nH]c(C=O)c(C)c2C1=O
C#CCn1cnc2c(N)nc3ccccc3c21,Nc1nc2ccccc2c2[nH]cnc12.C#CCBr
